time_s,unix_time,gripper_command,gripper_position,position_error,present_current_raw,abs_current_raw,present_load_raw,abs_load_raw,present_voltage_raw
47.23477077899952,1788435554.2092688,97.282958984375,96.92597239648683,0.35698658788817283,1.0,1.0,1068.0,1068.0,118.0
47.34005445099865,1788435554.3146362,97.43643951416016,96.92597239648683,0.5104671176733291,1.0,1.0,1064.0,1064.0,117.0
47.473397887999454,1788435554.446424,97.55049133300781,96.92597239648683,0.6245189365209853,1.0,1.0,1076.0,1076.0,118.0
47.60467858299853,1788435554.5774562,97.64855194091797,96.92597239648683,0.7225795444311416,2.0,2.0,1080.0,1080.0,117.0
47.73758654199992,1788435554.710536,97.78727722167969,96.92597239648683,0.8613048251928603,2.0,2.0,1076.0,1076.0,118.0
47.838135157999204,1788435554.8109155,97.7383804321289,96.92597239648683,0.8124080356420791,2.0,2.0,1096.0,1096.0,118.0
47.971817395999096,1788435554.9446323,98.01179504394531,96.98870765370138,1.02308739024393,2.0,2.0,1096.0,1096.0,118.0
48.10486331299944,1788435555.0790365,97.92721557617188,96.98870765370138,0.9385079224704924,2.0,2.0,1088.0,1088.0,118.0
48.208382353999696,1788435555.1817286,97.66242980957031,96.98870765370138,0.6737221558689299,2.0,2.0,1084.0,1084.0,118.0
48.33869076599876,1788435555.3121808,97.343505859375,96.98870765370138,0.3547982056736174,0.0,0.0,20.0,20.0,117.0
48.44109709699842,1788435555.4144175,97.31473541259766,96.98870765370138,0.32602775889627367,1.0,1.0,1068.0,1068.0,118.0
48.57430286399904,1788435555.5471137,97.21328735351562,96.92597239648683,0.28731495702879783,1.0,1.0,1060.0,1060.0,118.0
48.70645503999913,1788435555.6793668,96.74659729003906,96.86323713927227,-0.11663984923320925,1.0,1.0,1048.0,1048.0,118.0
48.80816923800012,1788435555.7809362,96.31556701660156,96.48682559598495,-0.17125857938339095,0.0,0.0,0.0,0.0,118.0
48.94047060899902,1788435555.913335,94.94071960449219,95.98494353826851,-1.0442239337763226,1.0,1.0,64.0,64.0,117.0
49.090507539998725,1788435556.0633311,95.01251220703125,95.16938519447929,-0.15687298744803968,0.0,0.0,28.0,28.0,117.0
49.208461910999176,1788435556.1817412,95.15771484375,95.10664993726475,0.05106490648525153,0.0,0.0,0.0,0.0,118.0
