time_s,unix_time,act_gripper_command,sent_gripper_command,gripper_position,current_raw,abs_current_raw,system_armed,contact_detected,contact_position,post_contact_closure,safe_boundary_position,current_relief,position_limit_active
7.308351810001113,1788438009.7976856,94.09599304199219,94.09599304199219,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.341702842999439,1788438009.831037,94.2393569946289,94.2393569946289,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.372733276000872,1788438009.862067,94.23342895507812,94.23342895507812,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.40839980400051,1788438009.8977337,94.30996704101562,94.30996704101562,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.439394529999845,1788438009.9287286,94.28817749023438,94.28817749023438,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.475473622000209,1788438009.9648075,94.17539978027344,94.17539978027344,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.506855450999865,1788438009.996189,94.41558074951172,94.41558074951172,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.540196928999649,1788438010.0295305,94.40106964111328,94.40106964111328,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.575637699999788,1788438010.0649714,94.2972412109375,94.2972412109375,94.16562107904642,1.0,1.0,1,0,,0.0,,0,0
7.6093938300000445,1788438010.0987275,94.40684509277344,94.40684509277344,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.642423077000785,1788438010.1317568,94.5918197631836,94.5918197631836,94.16562107904642,0.0,0.0,1,0,,0.0,,0,0
7.675393117000567,1788438010.1647267,94.82772064208984,94.82772064208984,94.16562107904642,1.0,1.0,1,0,,0.0,,0,0
7.709464412000671,1788438010.1987982,94.76974487304688,94.76974487304688,94.29109159347553,1.0,1.0,1,0,,0.0,,0,0
7.742331393999848,1788438010.2316651,94.6246566772461,94.6246566772461,94.41656210790464,0.0,0.0,1,0,,0.0,,0,0
7.7747702920005395,1788438010.264104,94.73648071289062,94.73648071289062,94.4792973651192,0.0,0.0,1,0,,0.0,,0,0
7.807704119999471,1788438010.2970376,94.83561706542969,94.83561706542969,94.4792973651192,0.0,0.0,1,0,,0.0,,0,0
7.842002418999982,1788438010.3313363,94.93604278564453,94.93604278564453,94.4792973651192,0.0,0.0,1,0,,0.0,,0,0
7.876695737999398,1788438010.3660293,95.10955810546875,95.10955810546875,94.4792973651192,1.0,1.0,1,0,,0.0,,0,0
7.910844796000674,1788438010.4001787,95.13177490234375,95.13177490234375,94.4792973651192,1.0,1.0,1,0,,0.0,,0,0
7.941977636000956,1788438010.4313111,95.2635498046875,95.2635498046875,94.66750313676286,0.0,0.0,1,0,,0.0,,0,0
7.979516633000458,1788438010.4688501,95.08102416992188,95.08102416992188,94.66750313676286,2.0,2.0,1,0,,0.0,,0,0
8.008271830000012,1788438010.4976056,95.27156829833984,95.27156829833984,94.73023839397742,0.0,0.0,1,0,,0.0,,0,0
8.047409496999535,1788438010.5367432,95.31523132324219,95.31523132324219,94.79297365119197,0.0,0.0,1,0,,0.0,,0,0
8.075091007000083,1788438010.5644248,95.28642272949219,95.28642272949219,94.85570890840653,1.0,1.0,1,0,,0.0,,0,0
8.107683588999862,1788438010.5970173,95.34439849853516,95.34439849853516,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.14393802000086,1788438010.6332717,95.22259521484375,95.22259521484375,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.17678635899938,1788438010.6661205,95.44973754882812,95.44973754882812,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.2100305820004,1788438010.6993642,95.42520141601562,95.42520141601562,94.91844416562107,1.0,1.0,1,0,,0.0,,0,0
8.24529740500111,1788438010.73465,95.45370483398438,95.45370483398438,94.91844416562107,1.0,1.0,1,0,,0.0,,0,0
8.277573638000831,1788438010.7669075,95.39193725585938,95.39193725585938,94.91844416562107,1.0,1.0,1,0,,0.0,,0,0
8.30974648099982,1788438010.7990801,95.34577941894531,95.34577941894531,94.91844416562107,1.0,1.0,1,0,,0.0,,0,0
8.346388986999955,1788438010.8357224,95.28694152832031,95.28694152832031,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.375710129001163,1788438010.8650436,95.18115234375,95.18115234375,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.408794809000028,1788438010.8981283,95.30060577392578,95.30060577392578,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.445499524999832,1788438010.9348335,94.92967224121094,94.92967224121094,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.478401812000811,1788438010.9677355,94.87004089355469,94.87004089355469,94.91844416562107,0.0,0.0,1,0,,0.0,,0,0
8.511397755000871,1788438011.0007317,94.92324829101562,94.92324829101562,94.85570890840653,0.0,0.0,1,0,,0.0,,0,0
8.546923056001106,1788438011.0362568,94.90925598144531,94.90925598144531,94.85570890840653,0.0,0.0,1,0,,0.0,,0,0
8.576898502000404,1788438011.0662322,94.70533752441406,94.70533752441406,94.85570890840653,0.0,0.0,1,0,,0.0,,0,0
8.6117963279994,1788438011.10113,94.70039367675781,94.70039367675781,94.85570890840653,1.0,1.0,1,0,,0.0,,0,0
8.645593678000296,1788438011.1349273,94.67478942871094,94.67478942871094,94.85570890840653,0.0,0.0,1,0,,0.0,,0,0
