time_s,unix_time,gripper_command,gripper_position,gripper_error,present_current_raw,present_load_raw,present_voltage_raw,on_motor_total,not_motor_total,combined_total,asymmetry,abs_current,abs_load,aligned_time_s
5.509824752807617,1788289415.3888023,1.9120458891013383,5.88235294117647,-3.970307052075132,32,268,116,23733.99618467701,29156.844325755024,52890.840510432026,0.1025290596395123,32,268,5.50654149055481
5.559998989105225,1788289415.4389763,2.1669853409815167,5.88235294117647,-3.7153676001949534,43,268,116,23733.681407819717,29208.283272625413,52941.964680445126,0.1034076067605368,43,268,5.556715488433838
5.610064268112183,1788289415.4890418,4.2065009560229445,5.88235294117647,-1.6758519851535256,30,252,116,23736.49254158808,29234.18360874,52970.67615032807,0.103787443670716,30,252,5.606781005859375
5.659940719604492,1788289415.5389185,9.560229445506693,5.88235294117647,3.6778765043302224,5,92,117,23732.981403857226,29287.219226833786,53020.20063069101,0.1047570125519567,5,92,5.656657695770264
5.7102532386779785,1788289415.5892308,17.654557042702358,6.320400500625782,11.334156542076576,0,1200,117,22830.438402623156,27954.7395477514,50785.17795037455,0.1009015100850002,0,1200,5.706969976425171
5.760379791259766,1788289415.639357,27.278521351179094,8.823529411764707,18.45499193941439,8,1420,117,13478.36815205925,17704.9468738727,31183.315025931952,0.1355397499688099,8,1420,5.757096290588379
5.810293197631836,1788289415.6892707,36.77501593371574,12.51564455569462,24.25937137802112,9,1524,117,7152.897636289653,10568.66349643168,17721.561132721334,0.192746329432293,9,1524,5.807009935379028
5.860366344451904,1788289415.739344,45.5704270235819,17.584480600750936,27.985946422830963,8,1524,117,6020.060334464555,8551.935855425256,14571.996189889813,0.1737493949330936,8,1524,5.857083082199097
5.910319089889526,1788289415.7892966,53.664754620777565,22.65331664580726,31.011437974970303,8,1524,117,5668.796418752723,8321.92482816935,13990.721246922074,0.1896348560300499,8,1524,5.907035827636719
5.960931301116943,1788289415.8399088,60.61185468451242,27.847309136420527,32.764545548091895,8,1524,117,4090.5519247646207,8084.252299797972,12174.804224562591,0.328029946220908,8,1524,5.957648038864136
6.010513544082642,1788289415.889491,66.8578712555768,32.91614518147685,33.94172607409995,7,1524,118,5649.147922212842,8062.172625952173,13711.320548165017,0.1759877683015926,7,1524,6.007230281829834
6.0605244636535645,1788289415.939502,72.46653919694073,38.17271589486859,34.29382330207214,7,1524,117,5680.194874599349,7961.593246431215,13641.788121030564,0.1672360215238058,7,1524,6.057241201400757
6.110742330551148,1788289415.98972,77.69279796048438,43.2415519399249,34.45124602055948,7,1524,117,5211.094964015445,7902.104016275478,13113.198980290925,0.2052137740229982,7,1524,6.107459306716919
6.160573720932007,1788289416.0395513,82.47291268323774,48.49812265331664,33.974790029921095,7,1524,117,5553.123372220962,7822.908311396672,13376.031683617632,0.1696904577428327,7,1524,6.157290458679199
6.210690021514893,1788289416.0896676,87.06182281708095,53.56695869837297,33.49486411870798,10,1524,117,5579.698172527491,7663.409903016955,13243.108075544444,0.1573431039453175,10,1524,6.207406759262085
